METID,Name,Mass,Height,RT,Area,Score,Ions,EXPID,td,to,te,fio,fik,pH,tg,Temp,Mod,F,pHs,pHo,alpha1,alpha2
35,Nimesulide,308.0473,23240,40.093,653291,86.3,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
167,Nitrendipine,360.1322,506688,91.338,18936583,99.45,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
203,Nitrofurazone,198.0389,226968,4.661,2728051,98.1,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
176,Nizatidine,331.1139,1449776,12.052,22598596,97.27,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
40,Nortriptyline,263.1674,790773,112.928,34606050,98.24,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
40,Nortriptyline,263.1674,901456,100.677,49354555,98.68,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
274,O-acetyl-L-carnitine hydrochloride,203.1163,2850530,0.585,10133208,97.74,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
34,Olanzapine,312.1411,1281698,73.129,38136576,97.8,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
161,Omeprazole,345.1125,20247,28.066,460920,82.92,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
120,Opipramol dihydrochloride,363.2312,2049447,78.392,61757818,97.85,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
264,PNU 37883 hydrochloride,345.278,1315127,99.849,75305054,97.38,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
52,Papaverine,339.1473,2204183,59.331,59337629,97.87,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
92,Paracetamol,151.0634,936913,0.764,3129716,87.41,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
255,Pentoxifylline,278.1381,588688,19.667,10518752,99.5,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
290,Perindopril,368.2307,180742,38.996,21331009,83.84,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
290,Perindopril,368.2309,12100,37.719,183886,84.68,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
69,Perphenazine,403.1485,2555825,95.929,80877753,98.06,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
20,Phenacetin,179.0946,355555,17.159,8619104,99.4,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
16,Phenazone,188.0951,2226120,9.522,35800784,98.1,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
16,Phenazone,188.0937,590289,0.54,1989752,79.82,2,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
21,Phenylalanine,165.079,287252,1.033,1402799,87.64,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
73,Physostigmine,275.1636,1115505,41.728,29836666,97.35,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
76,Pindolol,248.1527,555434,34.718,15473947,98.26,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
58,Pioglitazone,356.1197,2042888,58.459,45275449,97.62,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
41,Prazosin,383.1597,2378616,44.17,47841467,97.71,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
207,Prednisolone,360.1937,213300,45.222,4917020,83.44,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
111,Probenecid,285.1038,123917,34.853,3467767,98.23,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
115,Procaine,236.1525,574647,42.826,16537501,98.69,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
282,Prochlorperazine,373.1377,807900,106.926,31070892,98.37,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
65,Promethazine,284.135,1898424,106.389,89842431,97.59,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
27,Propafenone hydrochloride,341.1992,1046748,93.018,57316599,96.53,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
156,Propranolol hydrochloride,259.1573,584209,73.017,21898988,98.57,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
150,Propyphenazone,230.142,678198,42.96,22730113,98.8,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
227,Purine,120.0438,47004,7.842,2812309,92.56,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
227,Purine,120.0438,58999,2.131,1446844,94.08,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
227,Purine,120.0437,64891,1.481,1267717,93.68,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
227,Purine,120.0438,119690,0.16,2534751,93.95,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
128,Pyrilamine maleate,285.1826,1348959,75.908,46958017,91.6,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
210,Pyrimethamine,248.083,999016,56.063,34239346,98.58,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
210,Pyrimethamine,248.0843,307895,1.571,3430622,73.82,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
43,Quinidine,324.1839,1042652,65.424,29648644,97.63,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
180,Quinine,324.1839,1042652,65.424,29648644,97.63,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
260,RX 821002 hydrochlorie,234.1006,1220696,21.078,30074978,98.35,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
78,Ramipril,416.2309,243287,53.196,43200105,99.27,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
88,Ranitidine hydrochloride,314.1415,685163,24.147,13287608,97.88,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
71,Reserpine,608.2735,2661553,115.123,89688667,98.5,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
211,Rifampin,822.4049,977221,82.961,22088313,98.96,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
257,Roxithromycin,836.525,2168400,114.989,66389059,98.33,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
257,Roxithromycin,836.5247,60342,101.887,1695000,99.32,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
283,Rutoside,610.1529,40487,0.742,187684,91.87,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
283,Rutoside,610.1527,46694,0.585,175333,94.84,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
121,Selegiline hydrochloride,187.1358,372881,69.792,18106839,98.64,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
259,Sildenafil citrate,474.2052,2857527,52.77,69207628,97.82,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
201,Sotalol hydrochloride,272.1199,2253120,2.604,27741020,97.52,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
235,Suberic acid,174.0893,114905,1.235,754076,95.8,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
235,Suberic acid,174.0894,158132,0.518,611012,85.7,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
239,Sucrose,342.1163,97295,0.563,278637,93.8,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
81,Sulfacetamide,214.0412,933200,0.585,3737241,95.37,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
284,Sulfafurazole,267.0679,1368223,1.593,15934168,98.3,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
55,Sulfaguanidine,214.0524,1476336,0.809,7909238,97.95,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
206,Sulfamethazine,278.084,1821198,2.803,27818258,97.91,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
56,Sulfathiazole,255.0137,707635,1.974,8931969,98.36,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
112,Sulfinpyrazone,404.1196,2329283,46.064,50301004,99.05,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
205,Sulfisoxazole,267.0679,1368223,1.593,15934168,98.3,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
63,Telmisartan,514.2371,6246526,65.969,112473574,98.63,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
187,Terazosin hydrochloride dihydrate,387.1911,2722836,33.979,47083237,97.67,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
256,Terbinafine hydrochloride,291.1988,1584310,161.619,86717202,97.76,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
170,Terfenadine,471.314,3299683,156.155,133069503,98.46,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
39,Theophylline,180.0646,271234,0.742,871526,86.28,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
39,Theophylline,180.0618,131967,0.608,621649,77.81,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
186,Thiabendazole,201.0361,534042,16.666,11698015,98.69,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
172,Thiamphenicol,355.0048,639898,6.991,9197353,98.92,15,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
118,Thioridazine,370.1539,1839117,132.884,77465199,97.61,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
190,Tilmicosin,868.5662,20997,118.774,620721,96.26,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
190,Tilmicosin,868.5658,26822,113.332,831167,96.7,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
190,Tilmicosin,868.5657,504695,110.846,15563920,99.43,8,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
100,Tolazoline hydrochloride,160.1002,3752304,5.431,55931121,98.57,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
33,Tolbutamide,270.104,222913,22.198,4941125,98.76,7,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
83,Torasemide,348.1259,1894495,41.84,45227504,97.52,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
254,Trimetazidine dihydrochloride,266.1632,776311,24.707,24732857,98.59,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
164,Trimethoprim,290.1382,1432743,21.773,27078803,97.94,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
141,Tryptophan,204.0894,121513,1.436,991953,98.98,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
143,Valsartan,435.2272,1105979,39.376,23291844,97.84,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
25,Verapamil,454.2875,3298003,156.155,132949401,71.64,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
25,Verapamil,454.2841,3471729,110.801,124675756,93.4,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
11,Veratridine,673.3461,1405042,104.037,39564444,98.1,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
11,Veratridine,673.3457,8981,91.719,229698,92.38,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
37,Warfarin,308.103,69988,28.066,1477917,73.1,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
37,Warfarin,308.1051,1506813,17.193,29324062,98,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
212,Xipamide,354.0439,316732,16.823,5835723,98.6,11,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
22,Xylometazoline,244.1938,598339,72.883,27994717,98.18,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
75,Yohimbine,354.1918,468705,94.048,15219451,81.49,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
75,Yohimbine,354.1945,1204280,61.012,36619052,98.08,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
275,aprepitant,534.1499,314347,99.266,8529777,98.11,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
296,carnosine,226.1083,181262,0.563,970619,74.69,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
276,ezetimibe,409.1498,4753,58.885,242926,75.93,2,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
270,levofloxacin hemihydrate,361.1439,1676644,8.717,27118300,97.46,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
299,metionine,149.0511,56187,0.608,232658,76.27,3,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
240,myo-Inositol,180.0645,271234,0.742,871526,79.42,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
5,nicotinamide,122.0481,685249,0.832,2823711,87.72,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
295,pantoprasole sodium,383.0749,63920,31.471,1330194,99.33,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
295,pantoprasole sodium,383.0745,87651,8.827,1463976,91.62,6,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
294,resorcinolum,110.0367,1908,60.049,4125,80.64,2,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
280,rifamycin SV sodium salt,697.3087,43322,79.669,1015055,96.96,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
293,rivanolum,253.1216,153473,41.393,10367438,87.06,2,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
292,saccharosum,342.1163,97295,0.563,278637,93.8,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
281,spiramycin,842.5139,41196,100.05,2232610,98.78,4,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
277,tylosin tartrate,915.5189,1304123,90.106,66087925,98.86,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
277,tylosin tartrate,915.5191,50256,81.08,1232412,98.92,5,31,2.1,0.552,0.04,0.05,0.8,9,270,25,ACN,0.5,10.5,10.50294902,-0.93599336,-0.295019814
188,1-Benzylimidazole,158.0843,218298,42.287,10990548,98.91,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
188,1-Benzylimidazole,158.0827,115816,1.345,1243348,82.46,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
188,1-Benzylimidazole,158.0826,94903,1.054,1285694,79.34,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
233,1-Methyl-L-histidine,169.084,14709,2.039,162372,70.61,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
233,1-Methyl-L-histidine,169.0847,834928,0.606,5586547,81,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
102,1-Methyladenosine,281.1127,693211,3.338,10599277,99.35,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
102,1-Methyladenosine,281.1127,513943,3.092,4901675,99.39,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
177,1p3-Diphenyl-2-propenone,208.089,33091,140.296,1784127,83.91,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
231,1p7-Dimethylxanthine,180.0648,143290,1.345,1556355,97.46,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
231,1p7-Dimethylxanthine,180.0646,97312,1.054,1321320,90.21,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
261,2-BFI hydrochloride,186.0793,279594,40.808,13346163,98.73,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
192,2-Nitrobenzoic acid,167.0221,73957,1.009,628829,85.51,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
193,3-Nitrobenzoic acid,167.0221,73957,1.009,628829,85.51,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
267,3-methyluridine,258.085,89316,1.793,1289396,99.25,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
96,8-Bromoguanosine,361.0019,15814,1.569,234357,95.99,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
135,AGN192403 hydrochloride,153.1511,6186,112.299,143254,74.83,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
135,AGN192403 hydrochloride,153.1514,65167,109.858,11267945,86.85,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
265,ARC 239 dihydrochloride,407.221,1727145,169.412,64837302,97.98,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
133,Acebutolol hydrochloride,336.2053,1241976,98.077,48991681,81.12,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
286,Acenocoumarol,353.0899,592986,49.118,24065977,98.3,7,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
248,Acetazolamide,221.9894,160061,0.561,566123,98.44,6,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
17,Acridine,179.0736,83041,104.237,5715489,87.41,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
138,Agmatine sulfate,130.121,4173,6.295,58510,74.75,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
138,Agmatine sulfate,130.1216,105796,3.495,9385055,87.53,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
138,Agmatine sulfate,130.1213,6723,1.054,45248,84.62,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
138,Agmatine sulfate,130.1214,137324,0.606,538503,86.33,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
125,Alprenolol hydrochloride,249.1729,516762,146.992,26514404,98.92,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
53,Aminophenazone,231.1371,935818,45.848,33801838,98.59,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
132,Amiodarone hydrochloride,645.024,3739637,249.257,124856119,98.23,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
49,Amitriptyline,277.1831,1655494,192.1,66470192,97.83,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
131,Amlodipine besylate,408.1458,201829,153.353,13499027,99.2,8,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
175,Amoxicillin trihydrate,365.1065,5713,2.778,109400,73.19,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
129,Antazoline phosphate,265.1579,673785,115.637,38640655,85.94,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
266,Aspartic acid,133.0376,535569,0.516,1722154,87.22,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
24,Atropine,289.1685,243607,184.977,9135754,74.77,3,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
24,Atropine,289.168,600381,106.073,27215395,98.93,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
213,Azithromycin dihydrate,748.5084,489756,216.131,16049171,99.6,5,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
263,BU 224 hydrochloride,197.0953,428807,59.152,26739162,87.28,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
263,BU 224 hydrochloride,197.094,12199,56.531,1385813,78.66,4,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
136,BU 226 hydrochloride,197.0953,428807,59.152,26739162,87.28,2,40,2.1,0.552,0.04,0.05,0.8,9,270,25,MeOH,0.5,10.5,10.51736907,-0.675014459,-0.160843954
